FILIAL;NOTA;PROD;DESCRICAO;NBM;DATA;OPERACAO;QT;PRECOVENDA;TOTAL;USUARIO;PRECO_TABELA;SITTRIBUT;CODEPTO;DESCRICAODEPTO;CODFORNEC;FORNECEDOR;CODFISCAL
9;349973;966;ARROZ PARB LF-T2 EMOCOES 1KG;10063011;2023;S;1;5,89;5,89;4630;5,89;0;38;MERCEARIA;53;NELSON WENDT CIA LTDA;5102
9;398808;966;ARROZ PARB LF-T2 EMOCOES 1KG;10063011;2023;S;1;5,89;5,89;4573;5,89;0;38;MERCEARIA;53;NELSON WENDT CIA LTDA;5102
9;251601;966;ARROZ PARB LF-T2 EMOCOES 1KG;10063011;2023;S;1;5,89;5,89;4609;5,89;0;38;MERCEARIA;53;NELSON WENDT CIA LTDA;5102
13;375539;966;ARROZ PARB LF-T2 EMOCOES 1KG;10063011;2023;S;1;5,89;5,89;4613;5,89;0;38;MERCEARIA;53;NELSON WENDT CIA LTDA;5102
13;375539;966;ARROZ PARB LF-T2 EMOCOES 1KG;10063011;2023;S;1;5,89;5,89;4613;5,89;0;38;MERCEARIA;53;NELSON WENDT CIA LTDA;5102
13;437061;966;ARROZ PARB LF-T2 EMOCOES 1KG;10063011;2023;S;1;5,89;5,89;4453;5,89;0;38;MERCEARIA;53;NELSON WENDT CIA LTDA;5102
13;324862;966;ARROZ PARB LF-T2 EMOCOES 1KG;10063011;2023;S;1;5,89;5,89;4414;5,89;0;38;MERCEARIA;53;NELSON WENDT CIA LTDA;5102
6;13561;966;ARROZ PARB LF-T2 EMOCOES 1KG;10063011;2023;S;1;5,89;5,89;4662;5,89;0;38;MERCEARIA;53;NELSON WENDT CIA LTDA;5102
13;375567;966;ARROZ PARB LF-T2 EMOCOES 1KG;10063011;2023;S;1;5,89;5,89;4664;5,89;0;38;MERCEARIA;53;NELSON WENDT CIA LTDA;5102
13;324854;966;ARROZ PARB LF-T2 EMOCOES 1KG;10063011;2023;S;1;5,89;5,89;4414;5,89;0;38;MERCEARIA;53;NELSON WENDT CIA LTDA;5102
6;488529;966;ARROZ PARB LF-T2 EMOCOES 1KG;10063011;2023;S;1;5,89;5,89;4591;5,89;0;38;MERCEARIA;53;NELSON WENDT CIA LTDA;5102
9;398826;966;ARROZ PARB LF-T2 EMOCOES 1KG;10063011;2023;S;1;5,89;5,89;4637;5,89;0;38;MERCEARIA;53;NELSON WENDT CIA LTDA;5102
9;398826;966;ARROZ PARB LF-T2 EMOCOES 1KG;10063011;2023;S;1;5,89;5,89;4637;5,89;0;38;MERCEARIA;53;NELSON WENDT CIA LTDA;5102
6;488524;966;ARROZ PARB LF-T2 EMOCOES 1KG;10063011;2023;S;1;5,89;5,89;4591;5,89;0;38;MERCEARIA;53;NELSON WENDT CIA LTDA;5102
9;350142;966;ARROZ PARB LF-T2 EMOCOES 1KG;10063011;2023;S;1;5,89;5,89;4661;5,89;0;38;MERCEARIA;53;NELSON WENDT CIA LTDA;5102
13;208647;966;ARROZ PARB LF-T2 EMOCOES 1KG;10063011;2023;S;1;5,89;5,89;4382;5,89;0;38;MERCEARIA;53;NELSON WENDT CIA LTDA;5102
6;196203;966;ARROZ PARB LF-T2 EMOCOES 1KG;10063011;2023;S;3;5,89;17,67;4667;5,89;0;38;MERCEARIA;53;NELSON WENDT CIA LTDA;5102
6;196203;966;ARROZ PARB LF-T2 EMOCOES 1KG;10063011;2023;S;1;5,89;5,89;4667;5,89;0;38;MERCEARIA;53;NELSON WENDT CIA LTDA;5102
13;437119;966;ARROZ PARB LF-T2 EMOCOES 1KG;10063011;2023;S;2;5,89;11,78;4453;5,89;0;38;MERCEARIA;53;NELSON WENDT CIA LTDA;5102
9;251614;966;ARROZ PARB LF-T2 EMOCOES 1KG;10063011;2023;S;1;5,89;5,89;4609;5,89;0;38;MERCEARIA;53;NELSON WENDT CIA LTDA;5102
6;140378;882;GELEIA F/VERM QUEENSBERRY 320G;20079910;2023;S;1;25,69;25,69;4243;25,69;0;38;MERCEARIA;61;HERO BRASIL S.A.;5102
6;56656;882;GELEIA F/VERM QUEENSBERRY 320G;20079910;2023;S;1;25,69;25,69;4659;25,69;0;38;MERCEARIA;61;HERO BRASIL S.A.;5102
6;247891;875;GELEIA DAMASCO QUEENSBERRY 320G;20079910;2023;S;1;25,69;25,69;4649;25,69;0;38;MERCEARIA;61;HERO BRASIL S.A.;5102
13;194136;1021;MULTIUSO LAVANDA URCA 500ML;34025000;2023;S;1;3,99;3,99;4669;3,99;0;50;LIMPEZA E HIGIENE PESSOAL;86;ROSATEX DO NORDESTE PROD. SANEANTES LTDA;5102
6;72882;1021;MULTIUSO LAVANDA URCA 500ML;34025000;2023;S;1;3,99;3,99;4652;3,99;0;50;LIMPEZA E HIGIENE PESSOAL;86;ROSATEX DO NORDESTE PROD. SANEANTES LTDA;5102
13;437147;1021;MULTIUSO LAVANDA URCA 500ML;34025000;2023;S;1;3,99;3,99;4453;3,99;0;50;LIMPEZA E HIGIENE PESSOAL;86;ROSATEX DO NORDESTE PROD. SANEANTES LTDA;5102
9;251643;1021;MULTIUSO LAVANDA URCA 500ML;34025000;2023;S;1;3,99;3,99;4609;3,99;0;50;LIMPEZA E HIGIENE PESSOAL;86;ROSATEX DO NORDESTE PROD. SANEANTES LTDA;5102
9;251784;1016;DESINFETANTE PINHO URCA 500G;38089419;2023;S;1;2,79;2,79;4655;2,79;0;50;LIMPEZA E HIGIENE PESSOAL;86;ROSATEX DO NORDESTE PROD. SANEANTES LTDA;5102
13;133794;1015;DESINFETANTE LAVANDA URCA 500G;38089419;2023;S;1;2,79;2,79;4671;2,79;0;50;LIMPEZA E HIGIENE PESSOAL;86;ROSATEX DO NORDESTE PROD. SANEANTES LTDA;5102
13;208602;1013;SABAO PO COCO URCA 500G;34012090;2023;S;1;12,15;12,15;4382;12,15;0;50;LIMPEZA E HIGIENE PESSOAL;86;ROSATEX DO NORDESTE PROD. SANEANTES LTDA;5102
6;247884;1007;AMACIANTE ROUPA BRISA URCA 2L;34025000;2023;S;1;8,49;8,49;4649;8,49;0;50;LIMPEZA E HIGIENE PESSOAL;86;ROSATEX DO NORDESTE PROD. SANEANTES LTDA;5102
9;406009;1004;AMACIANTE ROUPA PEROLA NATURAL URCA 2L;34025000;2023;S;1;8,49;8,49;4559;8,49;0;50;LIMPEZA E HIGIENE PESSOAL;86;ROSATEX DO NORDESTE PROD. SANEANTES LTDA;5102
6;13559;1004;AMACIANTE ROUPA PEROLA NATURAL URCA 2L;34025000;2023;S;1;8,49;8,49;4662;8,49;0;50;LIMPEZA E HIGIENE PESSOAL;86;ROSATEX DO NORDESTE PROD. SANEANTES LTDA;5102
13;437375;1096;COPO DESC BCO 250ML COPOBRAS 100UN;39241000;2023;S;1;12,15;12,15;4674;12,15;0;84;BAZAR;60;COPOBRAS S/A IND E COM DE EMBALAGENS;5102
6;196187;1096;COPO DESC BCO 250ML COPOBRAS 100UN;39241000;2023;S;1;10,35;10,35;4667;10,35;0;84;BAZAR;60;COPOBRAS S/A IND E COM DE EMBALAGENS;5102
13;375559;1096;COPO DESC BCO 250ML COPOBRAS 100UN;39241000;2023;S;1;12,15;12,15;4664;12,15;0;84;BAZAR;60;COPOBRAS S/A IND E COM DE EMBALAGENS;5102
13;208569;1096;COPO DESC BCO 250ML COPOBRAS 100UN;39241000;2023;S;1;12,15;12,15;4382;12,15;0;84;BAZAR;60;COPOBRAS S/A IND E COM DE EMBALAGENS;5102
13;208569;1096;COPO DESC BCO 250ML COPOBRAS 100UN;39241000;2023;S;1;12,15;12,15;4382;12,15;0;84;BAZAR;60;COPOBRAS S/A IND E COM DE EMBALAGENS;5102
13;375506;1084;COPO DESC BCO PP 150ML COPOBRAS 100UN;39241000;2023;S;1;6,5;6,5;4613;6,5;0;84;BAZAR;60;COPOBRAS S/A IND E COM DE EMBALAGENS;5102
13;193917;1084;COPO DESC BCO PP 150ML COPOBRAS 100UN;39241000;2023;S;1;6,5;6,5;4530;6,5;0;84;BAZAR;60;COPOBRAS S/A IND E COM DE EMBALAGENS;5102
6;140234;1084;COPO DESC BCO PP 150ML COPOBRAS 100UN;39241000;2023;S;1;6,5;6,5;4296;6,5;0;84;BAZAR;60;COPOBRAS S/A IND E COM DE EMBALAGENS;5102
13;133773;1083;COPO DESC TRANSP 200ML COPOBRAS 100UN;39241000;2023;S;1;8,99;8,99;4671;8,99;0;84;BAZAR;60;COPOBRAS S/A IND E COM DE EMBALAGENS;5102
6;13501;1083;COPO DESC TRANSP 200ML COPOBRAS 100UN;39241000;2023;S;4;8,99;35,96;4662;8,99;0;84;BAZAR;60;COPOBRAS S/A IND E COM DE EMBALAGENS;5102
9;120652;1080;PRATO DESC 15CM COPOBRAS 10UN;39241000;2023;S;1;2,6;2,6;4458;2,6;0;84;BAZAR;60;COPOBRAS S/A IND E COM DE EMBALAGENS;5102
9;463760;1080;PRATO DESC 15CM COPOBRAS 10UN;39241000;2023;S;1;2,6;2,6;4663;2,6;0;84;BAZAR;60;COPOBRAS S/A IND E COM DE EMBALAGENS;5102
9;463625;1079;PRATO DESC 12CM FUNDO COPOBRAS 10UN;39241000;2023;S;3;1,99;5,97;4554;1,99;0;84;BAZAR;60;COPOBRAS S/A IND E COM DE EMBALAGENS;5102
9;251698;1079;PRATO DESC 12CM FUNDO COPOBRAS 10UN;39241000;2023;S;4;1,99;7,96;4609;1,99;0;84;BAZAR;60;COPOBRAS S/A IND E COM DE EMBALAGENS;5102
6;411906;859;FORMINHA PAPEL BCA N.01 INDAPOL 100UN;48025799;2023;S;1;2,8;2,8;4422;2,8;0;84;BAZAR;3751;WBSS COMERCIO E INDUSTRIA DE EMBALAGENS EIRELI ME;5102
6;411906;855;FORMINHA PAPEL BCA N.0 INDAPOL 100UN;48025799;2023;S;1;3,59;3,59;4422;3,59;0;84;BAZAR;3751;WBSS COMERCIO E INDUSTRIA DE EMBALAGENS EIRELI ME;5102
6;13596;852;FORMINHA PAPEL BCA N.5 INDAPOL 100UN;48025799;2023;S;3;1,25;3,75;4662;1,25;0;84;BAZAR;3751;WBSS COMERCIO E INDUSTRIA DE EMBALAGENS EIRELI ME;5102
13;193957;1061;CONHAQUE ESP DOMECQ 1L;22082000;2023;S;1;49,29;49,29;4669;49,29;60;86;BEBIDA ALCOOLICA;940;ANISIO PINTOR LTDA ;5405
13;375512;1054;VODKA SUE ABSOLUT 1L;22086000;2023;S;1;99,9;99,9;4613;99,9;60;86;BEBIDA ALCOOLICA;940;ANISIO PINTOR LTDA ;5405
9;350056;1054;VODKA SUE ABSOLUT 1L;22086000;2023;S;1;99,9;99,9;4661;99,9;60;86;BEBIDA ALCOOLICA;940;ANISIO PINTOR LTDA ;5405
13;194130;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4669;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
13;437369;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4674;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;429675;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4644;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
9;463834;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4663;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;412095;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;2;2,99;5,98;4243;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
9;235663;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4457;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
13;137503;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4658;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
9;350150;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4661;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;429688;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4644;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;429688;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4644;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;412057;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4243;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;247627;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4624;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;140209;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4296;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
13;137314;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4498;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;140253;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4296;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;247727;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4649;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
13;137344;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4498;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
13;193977;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4669;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
13;137312;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4498;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
9;235629;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4339;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
13;137384;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4498;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;429420;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4544;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;247606;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4624;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;56605;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4251;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;429604;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;2;2,99;5,98;4644;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
13;375523;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;2;2,99;5,98;4613;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
13;137330;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4498;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
13;193882;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4530;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
9;235658;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4457;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;429519;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4644;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
13;137326;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4498;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
9;463670;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4554;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;411931;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4243;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
13;324800;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4414;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;429479;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4544;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;429533;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4644;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;429545;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4644;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;411990;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;2;2,99;5,98;4422;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
13;288736;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4631;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;247704;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4649;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
13;437181;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4453;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
13;288758;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4631;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;56562;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;3;2,99;8,97;4659;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;247711;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4649;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;429503;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4644;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
13;194005;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4669;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
9;235607;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4339;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;13538;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4662;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
9;463668;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4554;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
13;437190;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4453;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
13;375506;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;3;2,99;8,97;4613;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;72865;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4652;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;247719;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4649;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;429517;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4644;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
13;437327;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4674;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
13;137402;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4658;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
9;235638;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4339;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
13;437200;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4674;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
13;288725;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4631;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
13;137493;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4658;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
13;437061;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4453;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
13;137405;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4658;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;415918;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4651;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;429647;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4644;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;411898;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4422;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;247681;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4649;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;429471;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4544;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
13;193920;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4530;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
13;193877;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4530;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
13;193877;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4530;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;247670;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4624;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
13;324875;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4414;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
13;437167;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4453;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;429459;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4544;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
9;463682;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4554;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
9;398774;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;3;2,99;8,97;4573;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
13;437080;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4453;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;56563;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4659;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
13;437326;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4674;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;411831;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4422;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;429623;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;2;2,99;5,98;4644;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;429488;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4544;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
13;193925;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4530;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
9;398827;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;4;2,99;11,96;4637;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
6;429436;959;REFRIGERANTE COCA COLA 350ML;22021000;2023;S;1;2,99;2,99;4544;2,99;60;4;BEBIDA NÃO ALCOOLICA;3437;NORSA REFRIGERANTES LTDA.;5405
